STNAME,CTYNAME,POPESTIMATE2020,GEOID,MEDIAN_HOUSEHOLD_INCOME,CENTROID
Wisconsin,Ozaukee County,91627,55089,97778,POINT (648437.7108494408 2292763.5719534536)
Wisconsin,Pepin County,7343,55091,69535,POINT (316852.56363258284 2405985.357284118)
Wisconsin,Pierce County,42229,55093,85508,POINT (282828.4716741971 2419722.905219792)
Wisconsin,Polk County,45029,55095,73982,POINT (278195.71356133657 2502219.35333446)
Wisconsin,Portage County,70412,55097,71360,POINT (515304.9084811396 2404952.7057482917)
Wisconsin,Price County,14036,55099,53883,POINT (439287.13762500166 2534389.2419944075)
Wisconsin,Racine County,198065,55101,72331,POINT (645500.7757644897 2221486.5794287203)
Wisconsin,Richland County,17283,55103,67086,POINT (448940.52748411347 2277875.8187315566)
Wisconsin,Rock County,163761,55105,67430,POINT (564009.7343410455 2206566.1150669176)
Wisconsin,Rusk County,14181,55107,56410,POINT (380343.0502195474 2508328.3892434323)
Wisconsin,St. Croix County,93893,55109,97589,POINT (279330.03092769615 2454782.6818686174)
Wisconsin,Sauk County,65793,55111,70484,POINT (487308.7764083882 2285692.27163387)
Wisconsin,Sawyer County,18119,55113,60034,POINT (377148.25116546755 2553115.899331049)
Wisconsin,Shawano County,40869,55115,66733,POINT (571029.0541105083 2444014.8674781127)
Wisconsin,Sheboygan County,118058,55117,65008,POINT (645518.6219941641 2330560.6585815516)
Wisconsin,Taylor County,19938,55119,67544,POINT (431449.1704880312 2481791.3815807276)
Wisconsin,Trempealeau County,30813,55121,68184,POINT (369089.5805301009 2377134.8854943514)
Wisconsin,Vernon County,30710,55123,67812,POINT (415214.3129726199 2300375.077776727)
Wisconsin,Vilas County,23097,55125,63356,POINT (502114.4647666117 2580094.8208656386)
Wisconsin,Walworth County,105310,55127,73723,POINT (607082.1153210425 2209496.7267601085)
Wisconsin,Washburn County,16623,55129,59221,POINT (326941.73780381517 2552799.4897029917)
Wisconsin,Washington County,136811,55131,90313,POINT (625797.6948563352 2289554.5196369956)
Wisconsin,Waukesha County,407518,55133,99525,POINT (623196.2067302661 2249990.8698494094)
Wisconsin,Waupaca County,51806,55135,65960,POINT (557780.9567680339 2407431.917948999)
Wisconsin,Waushara County,24550,55137,55982,POINT (538623.2307945713 2366118.8927121065)
Wisconsin,Winnebago County,171796,55139,69887,POINT (586616.0459494351 2364708.7651669253)
Wisconsin,Wood County,74189,55141,64408,POINT (472682.3246514776 2399886.22491786)
Wyoming,Albany County,37115,56001,53537,POINT (-802525.6633279137 2113169.9319200153)
Wyoming,Big Horn County,11479,56003,59702,POINT (-948629.7763797496 2452787.717484686)
Wyoming,Campbell County,47146,56005,89870,POINT (-758948.7661072887 2399924.7134065046)
Wyoming,Carbon County,14508,56007,66225,POINT (-901479.4093040976 2128380.844945855)
Wyoming,Converse County,13750,56009,78015,POINT (-770064.9957830535 2258139.6976159145)
Wyoming,Crook County,7179,56011,70196,POINT (-678022.2013107226 2430544.2607162865)
Wyoming,Fremont County,39190,56013,55125,POINT (-1020263.599246717 2295000.465640288)
Wyoming,Goshen County,12517,56015,58720,POINT (-685471.063293213 2150774.360879809)
Wyoming,Hot Springs County,4620,56017,64734,POINT (-995516.2532737078 2368302.8223978174)
Wyoming,Johnson County,8469,56019,70067,POINT (-843607.9103482876 2385780.9457749506)
Wyoming,Laramie County,100733,56021,71956,POINT (-720858.9076822387 2066358.2200175612)
Wyoming,Lincoln County,19658,56023,93044,POINT (-1196339.947537679 2232491.3767288146)
Wyoming,Natrona County,80300,56025,70142,POINT (-874199.3904121272 2268072.865590219)
Wyoming,Niobrara County,2453,56027,54573,POINT (-685843.1710241002 2259514.371421227)
Wyoming,Park County,29666,56029,69802,POINT (-1073557.6800996144 2469272.8896946437)
Wyoming,Platte County,8632,56031,61185,POINT (-735135.7538996461 2160398.398580322)
Wyoming,Sheridan County,31005,56033,70224,POINT (-857679.358048108 2471619.952471679)
Wyoming,Sublette County,8740,56035,85649,POINT (-1128201.7677555613 2279289.2967586736)
Wyoming,Sweetwater County,42196,56037,75779,POINT (-1061788.4221558922 2144897.0393134155)
Wyoming,Teton County,23384,56039,127677,POINT (-1162427.2697912974 2416257.4424940394)
Wyoming,Uinta County,20461,56041,73072,POINT (-1204254.1284440812 2123595.301966458)
Wyoming,Washakie County,7663,56043,60699,POINT (-932336.23506022 2381069.3120519407)
Wyoming,Weston County,6817,56045,67677,POINT (-685350.1528254295 2347412.1981930486)
